,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
985,undervmountain,(They/Them) (18+) book blogger / pretty deaf / cat wrangler / cheese eater / artist,UK,337,174,7482,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
986,HeyoGoji,"Sucker for giant radioactive bipedal creatures. Vicarious cat-person. (She/her) aka HappyKaijuStompyTime
https://t.co/M4wuZ7rDD4
F*** TERFs",,299,96,41411,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
987,chronic_xavv,"xavv * queer * non-binary * chronic illnesses, disabled * in the process of getting an autism dx * they/xe * 18","England, United Kingdom",88,32,192,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
988,ClaireM58895288,"She/Her. Blogger, Fat chick, depression veteran. Exploring the world of body positivity, self love, mental health and (comfort) food!",,84,58,2600,0,"What is it about seeing women’s breasts naked that sends the world into uproar? Why do people thinking seeing breasts will corrupt children? They are perfectly natural and we’d have fewer hangups if we relaxed. #adidas #nudity #opinion
- via @pensignal  https://t.co/RNBilxsSGN","['adidas', 'nudity', 'opinion']"
989,CBDesign12,"👕 Football Concept Kits Designer
⚠️ All the Concepts are NOT Real and are NOT for Sale
📸 Instagram Profile: @cbdesign12","Roma, Lazio",366,976,4525,5,"Italia x Adidas Special kit concept
#azzurri #adidas #Renaissance https://t.co/7xdWU7Lt5X","['azzurri', 'adidas', 'Renaissance']"
990,SneakerThiefApp,"Hot sneakers and streetwear fashion. 
#Nike #Jordan #Adidas #Yeezy #Converse #Puma #Reebok #Vans",,331,64,6230,0,"In the market for some #adidas Yeezy Yeezy Boost 350 V2 sneakers #sneakers? 

LINK &gt;&gt;&gt; https://t.co/qF2gxznabM 

#AD #sneakers #sneakerhead #streetstyle #kicksonfire #hypebeast #kicksoftheday #sneakerfreak #sneakerfiend #sneakerholic https://t.co/tK7E2DAlJP","['adidas', 'sneakers', 'AD', 'sneakers', 'sneakerhead', 'streetstyle', 'kicksonfire', 'hypebeast', 'kicksoftheday', 'sneakerfreak', 'sneakerfiend', 'sneakerholic']"
991,intbunch,"What good is an idea if it can't be shared? We were founded to foster collaboration and share ideas. The more you share your ideas, the more impact they have.",,109,150,1697,0,"Even big brands like #HM #Parker #KFC #Meta and #adidas can get #localization so wrong in #marketing.

Discover examples of top brand ‘blunders’ and tips from Josh on how you can boost your organization’s growth and global reach: https://t.co/11xoCjxMIS 

#L10n #ScholComm https://t.co/CtmSvh8n6e","['HM', 'Parker', 'KFC', 'Meta', 'adidas', 'localization', 'marketing', 'L10n', 'ScholComm']"
992,TheKitmanUK,The Kitman sells original Classic Football Shirts from Past Seasons Worldwide! FREE UK SHIPPING! Football Kit News! ⚽️👕 @theopaphitis #SBS Winner! 17/8/20,"Bristol, England",11188,11775,85864,0,"Checkout this 2020-21 Celtic Third Goalkeeper Shirt (M)!

Buy Now  at https://t.co/e0ZSlp7sUV 

Free UK P&amp;P! 

Tracked Worldwide Shipping!

#2020-21 #Adidas #Celtic #CelticFC #TheKitman https://t.co/5hsvXvMeoZ","['Adidas', 'Celtic', 'CelticFC', 'TheKitman']"
993,HTBREPAIRS,"Mobile phone repairs but love a bit of the casual / adidas scene, love messing with a bit of digital art stuff.   Foxes fan forever 💙💙","Neyland, Pembrokeshire",598,361,1595,0,True Story 🤣🤣 @adiFamily_ @man_savings #adidas https://t.co/okg03si1rJ,['adidas']
994,ARSENALMYLOVE2,Arsenal for life,,151,45,7172,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
995,cornyaf,she/ella,,447,90,24737,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
996,sasha_irin,JT #2 #7 日体大 ☆ Perugia #9 / Alexander Zverev & Novak Djokovic,🇯🇵🇩🇪🇮🇹🇷🇸,236,998,99865,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
997,nawawith,i'm a jogger bOi. ⚡ 🏃‍♂️ 👟  🇹🇭,,974,184,1016,0,"Everyday code!
- 16600858 -
⚡️🏃 🔥
#STEPN 
#STEPNactivationcode 
#STEPNcode 
#STEPNアクティベーションコード #STEPNएक्टिवेशनकोड 
#アクティベーションコード #ステップン #एक्टिवेशनकोड 
.
👟 Shoes of the day 🏆
#adidas - ADIZERO PRIME X - https://t.co/NbpOOjw1vi","['STEPN', 'STEPNactivationcode', 'STEPNcode', 'STEPNアクティベーションコード', 'STEPNएक्टिवेशनकोड', 'アクティベーションコード', 'ステップン', 'एक्टिवेशनकोड', 'adidas']"
998,grimelshauzen,"Budo sine, večno je dok traje.. 💜","Beograd, Srbija",1765,1136,21758,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
999,VenusAssABoi,AWO (He/They) Venus personified creating beauty as I move through the world,"Los Angeles, CA",486,5585,63125,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1000,Sevikasmetalarm,"Deaf-Disabled || #1 Sevika Stan & Metal Arm Enthusiast  || Arcane, WWE & Kpop || -15 DNI","17, Black, She/They",66,323,3360,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1001,sun_berryy,"she/they ☀️🍓💙 cheerful, pansexual mom friend making inclusive variety gaming content. LGBTQIA2+ 🏳️‍🌈 && Black Lives Matter

💌 sunberry.twitch@gmail.com","Nevada, USA",357,211,7798,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1002,LilaBoBina,Overseer of Vault Bina! #Twitch Streamer/ EA Creator Wannabe Filmmaker. #BlackGirlsGame She/Her #Xgang Email: Lilabobinagames@gmail,"College Park, MD",1737,2048,68759,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1003,jessica4stein,Stan: Poseidon in a deep blue sea.,,175,3095,241139,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1004,grimelshauzen,"Budo sine, večno je dok traje.. 💜","Beograd, Srbija",1765,1136,21758,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1005,MyWildLove1,"~ Tennis, Footy, Music, Words, Whatever ~",Oz,581,461,26108,146,"Kojiro celebrated @djokernole victory with the same racket as Djokovic🙌🇮🇹🏆

#djokovic
#ジョコビッチ
#novak 
#novakdjokovic 
#congratulations 
#wilson
#teamwilson
#wilsontennis
#adidas
#adidastokyo
#テニス https://t.co/DAn3nePUNk","['djokovic', 'ジョコビッチ', 'novak', 'novakdjokovic']"
1006,MyWildLove1,"~ Tennis, Footy, Music, Words, Whatever ~",Oz,581,461,26108,9,"Brothers redball game🎾🔥🇯🇵

@djokernole 
@stefanostsitsipas98 

#wilson
#teamwilson
#wilsontennis
#adidas
#adidastokyo
#テニス
#TENNIS
#尾脇兄弟 https://t.co/rPLBaHWYzV",[]
1007,MyWildLove1,"~ Tennis, Footy, Music, Words, Whatever ~",Oz,581,461,26108,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1008,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Men's Ultraboost 21 Running Shoe, Sonic Ink/Black/Screaming Green, 11.5
$89.98

https://t.co/mBp7N9Dr10",['adidas']
1009,gordonslaven,"Consultant. Views my own, retweets not endorsements",Europe (still),506,312,10165,23,"#WhyLearnGerman? German companies employ approx. 400,000 people in the UK. Knowledge of 🇩🇪 can help you get employed by &amp; excel in these companies. 🇩🇪 companies with a presence in 🇬🇧 include #Adidas, #Audi, #BMW, #Bosch, #HugoBoss, #Lufthansa, #MercedesBenz, #Siemens &amp; #Puma.",['WhyLearnGerman']
1010,EvaRoja91732363,,,16,30,5339,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #standal #lululemonathletica #adidas: https://t.co/LNRMxt22E4 https://t.co/am6fFJwNWb,"['poshmark', 'fashion', 'style', 'shopmycloset', 'standal', 'lululemonathletica', 'adidas']"
1011,PFinds2021,Fabulous Poshmark Finds      Disney Lover,,51,10,1824,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @m00dtherapy @CageysCloset #poshmark #fashion #style #shopmycloset #moodtherapy #dylan #adidas: https://t.co/2rQACF66I9 https://t.co/nwWZQFwPlC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'moodtherapy', 'dylan', 'adidas']"
1012,thexoshopnyc,Online Thrift & Boutique | Women’s & Men’s Fashion | Shoes & Accessories | Plus Sizes Available | Featured on Poshmark & The Real Real |,"Queens, NY",9,5,573,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #gibson #michaelkors #adidas: https://t.co/wlPjrvFu5R https://t.co/XH9ty2ROao,"['poshmark', 'fashion', 'style', 'shopmycloset', 'gibson', 'michaelkors', 'adidas']"
1013,Linda_U_W_A,"I create amazing Word Art prints. #WordArt #DigitalArt 
NO DMs/NO Porn,Erotica/NO Religion/NO Politics
Want a FOLLOW? Have tweets and an account set up.",Norfolk,27778,34741,828516,4,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #fashionnova #betseyjohnson #adidas: https://t.co/Oc7bh9aF7C https://t.co/dGqEH06Wgr,"['poshmark', 'fashion', 'style', 'shopmycloset']"
1014,cindy_banks,,,1064,1171,34389,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1015,cindy_banks,,,1064,1171,34389,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1016,claudejoshie,Huge Novak Djokovic fan part of the #Nolefam ... support the greatest soccer team  in world Liverpool ❤⚽🎾🎾,"Durban, South Africa",747,499,12840,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1017,kimmylikeeurope,,,54,11,689,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1018,esioul,(she/her) National Disability Affairs Reporter with @abcnews | all views are my own | reacclimatising to Oz 🐨 #Paralympian,Australia,6665,7646,52175,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1019,Taman8263,,kebri dar,4339,5769,2388,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1020,__VIRRO,VIRRO • they/them • 30 • Disabled Artist 🔞 21+ • BLM • ACAB • 𝐼 𝒶𝓂 𝒶 𝓂𝑒𝒶𝓉 𝓅𝑜𝓅𝓈𝒾𝒸𝓁𝑒 𝒘𝒊𝒕𝒉 𝒏𝒐 𝒊𝒎𝒎𝒖𝒏𝒆 𝒔𝒚𝒔𝒕𝒆𝒎 - COMMS: OPEN!,A Wicker Basket,1126,139,12477,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1021,dopew__,Ju City | HB • 1914 | Black. Writer. Creative.,"Jackson, MS",260,136,874,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1022,punnysamosa,Dealing with chronic pain and chronic pun,24. they/she,2527,8004,132042,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1023,25MAU25,,,279,3,1580,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1024,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Men's Ultraboost 19 Running Shoe, White/Collegiate Royal, 10.5 M US
Limited time offer

https://t.co/lgQnevxoBP",['adidas']
1025,gidddy,I am the Avon Lady! Contact me about Avon products and deals!,"Jackson, MI",795,106,6339,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #francescascollections #vans #adidas: https://t.co/rqRbrjMc5V https://t.co/TeVhq5DQmY,"['poshmark', 'fashion', 'style', 'shopmycloset', 'francescascollections', 'vans', 'adidas']"
1026,mrs_blueskies,,,14,8,446,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @eddys_tshirts @Susan00767001 #poshmark #fashion #style #shopmycloset #chaps #adidas #chanel: https://t.co/kRN1XfkubU https://t.co/Ev9FLVEEVv,"['poshmark', 'fashion', 'style', 'shopmycloset', 'chaps', 'adidas', 'chanel']"
1027,SheilaMHawk,"Wife Mommy of 2 
Business owner love basketball music fanatic",,0,31,2300,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #mia #adidas #bohogypsydreamercom: https://t.co/GhYevG4HLX https://t.co/877peIPc8C,"['poshmark', 'fashion', 'style', 'shopmycloset', 'mia', 'adidas', 'bohogypsydreamercom']"
1028,Lalypuly,"Reseller Poshmark, Mercari and Ebay. Get $5 off on your 1st Purchase on Posh using @lalypuly code",Inland Empire,4224,601,4849,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @acreativemessny #poshmark #fashion #style #shopmycloset #sandcastle #crazy8 #adidas: https://t.co/kGXnXvF6fT https://t.co/u7VXz92MNZ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'sandcastle', 'crazy8', 'adidas']"
1029,JamieEGab,,,70,6,372,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ReeRee512 #poshmark #fashion #style #shopmycloset #thebikinilab #lularoe #adidas: https://t.co/SmSzBlSAnW https://t.co/4GNmujGO6f,"['poshmark', 'fashion', 'style', 'shopmycloset', 'thebikinilab', 'lularoe', 'adidas']"
1030,conniek1968,,,180,25,1697,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @AnnaWht24 #poshmark #fashion #style #shopmycloset #mrino #adidas #veromoda: https://t.co/OnN2DgsmHN https://t.co/EprGiBwm6b,"['poshmark', 'fashion', 'style', 'shopmycloset', 'mrino', 'adidas', 'veromoda']"
1031,czechoriginals,Citizen of the Czech Republic. Limited Edition,,31,26,47,0,My new Adidas slippers 🖖😁🖖#czechoriginals #adidas #adidasoriginals #simpsons #bart #bartsimpsons #adidasshoes https://t.co/Espgom8pTc,"['czechoriginals', 'adidas', 'adidasoriginals', 'simpsons', 'bart', 'bartsimpsons', 'adidasshoes']"
1032,zeitgyst,,Northern California,601,363,99439,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #ronenchen #adidas #handmade: https://t.co/hTCRlJ0fid https://t.co/GbAL6Gpz2u,"['poshmark', 'fashion', 'style', 'shopmycloset', 'ronenchen', 'adidas', 'handmade']"
1033,AngelsGiftsymas,,United States,1058,309,8247,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @angelina_mga @KabrinaLester #poshmark #fashion #style #shopmycloset #oldnavy #adidas #nike: https://t.co/2W2dMUvxCe https://t.co/2HUG3vwnsg,"['poshmark', 'fashion', 'style', 'shopmycloset', 'oldnavy', 'adidas', 'nike']"
1034,SchwartzAdi,,"Skokie, IL",0,3,2259,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @angelina_mga #poshmark #fashion #style #shopmycloset #gymboree #adidas #mossimosupplyco: https://t.co/zzcsLWV2Ml https://t.co/jZrVESQdUG,"['poshmark', 'fashion', 'style', 'shopmycloset', 'gymboree', 'adidas', 'mossimosupplyco']"
1035,2glamAddicted,Addicted to glamour,,15,20,3225,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #savvi #bellaboutiquespot: https://t.co/X8vZsWgWf1 https://t.co/umDY0Csqwl,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'savvi', 'bellaboutiquespot']"
1036,TNSTraders,,,10,3,205,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #cabernet #loft: https://t.co/9f0WostZTU https://t.co/CHGAjNFWFn,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'cabernet', 'loft']"
1037,bee2urgello,Queen of Cebu 2011,"cebu city, philippines",190,1180,18839,1,"Slaying in this red jumpsuit from @adidas X @weareivypark by @beyonce ❤️❤️❤️
#ootd #QueenBeeOOTD #ivypark #adidas #adidasxivypark #ivyheart #jumpsuit #valentino #ysl #yvessaintlaurent #saintlaurent #valentinogaravani https://t.co/dlE8pu9Dz6","['ootd', 'QueenBeeOOTD', 'ivypark', 'adidas', 'adidasxivypark', 'ivyheart', 'jumpsuit', 'valentino', 'ysl', 'yvessaintlaurent', 'saintlaurent', 'valentinogaravani']"
1038,LobnerAnna,,,23,4,478,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #berryou #nike: https://t.co/jweKySxBlX https://t.co/YOyRn3gMgf,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'berryou', 'nike']"
1039,hbever,🇳🇱 ~ Nieuwkuijk de parel van Brabant ~ Leer je leven per minuut te leven ~ V.V. Nieuwkuijk~ #AppleWatch #NikeRunClub #Adidas ~ @hbever 🦦🇳🇱,Nieuwkuijk,326,83,8457,0,"Just completed a 6,37 km run! #Adidas #IWatch #NikeRunClub #Nieuwkuijk 🇳🇱 https://t.co/vRklag1zju","['Adidas', 'IWatch', 'NikeRunClub', 'Nieuwkuijk']"
1040,PlushtheBaldie,Weird+Queer (they/them) 🇯🇲Somebody’s Mama/Somebody’s Tauntie /Somebody’s Nasty Freak Ass Heaux✨PlushMADE✨#NeurodiverseSquad,I’m 5 min away. I JUST left.,1007,496,12200,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1041,VEverettmfl,French and Spanish teacher. I like to play football in the park with my brother. Last weekend I went shopping. Next weekend if it is sunny I would like to swim.,,202,4268,79131,23,"#WhyLearnGerman? German companies employ approx. 400,000 people in the UK. Knowledge of 🇩🇪 can help you get employed by &amp; excel in these companies. 🇩🇪 companies with a presence in 🇬🇧 include #Adidas, #Audi, #BMW, #Bosch, #HugoBoss, #Lufthansa, #MercedesBenz, #Siemens &amp; #Puma.",['WhyLearnGerman']
1042,bnevicious,them/they 25,,1794,106,7753,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1043,valpyre,she/her || constantly having feelings about the wolf among us,"Toronto, Ontario",486,205,17043,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1044,SisaSilvia4,Subject Leader | SLE | Research Lead | Examiner | MA in German linguistics | NPQLTD | ITE | ECF | Blogger | Trainer | ALL council |views my own| Slovakian🇸🇰,"Cheshire, U.K.",553,2881,4128,23,"#WhyLearnGerman? German companies employ approx. 400,000 people in the UK. Knowledge of 🇩🇪 can help you get employed by &amp; excel in these companies. 🇩🇪 companies with a presence in 🇬🇧 include #Adidas, #Audi, #BMW, #Bosch, #HugoBoss, #Lufthansa, #MercedesBenz, #Siemens &amp; #Puma.",['WhyLearnGerman']
1045,PeterOgink,"Volleyballer
Leefstijlcoach
Haptotherapeut i.o","Almelo, Nederland",406,224,5517,6,THE GHOST!👻 DK KICKS ARE NEXT LEVEL🚀 A project that delivers value in any market! 🐻 or 🐂. MINT AND RECEIVE A 1 of 1 SNEAKERS! #nft #nfts #NFTGiveaway #NFTProject #NFTCommuntiy #nftart #sneakers #adidas #nike #shoes #kicks #fashion #July4th #sneakerheads #sneakerhead #Crypto https://t.co/ACn737HBQq,[]
1046,kristin__house,"Coffee fueled chaos | 28, bi, she/her, ADHD | Writer, Twitch, VA | 1/2 of TableTalk Tavern | @chrispygameplay mod | TTRPG fiend | Rinori @ #StormbornsCurse",Aeor,1396,1469,31463,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1047,Frazleytastic,Twitch Variety Streamer - Proudly a Trans Woman - She/Her - Loves to make you Facepalm and celebrate who you are! - Email: hi@frazley.com,United States,6911,7052,94189,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1048,Amexo0987,,,3,12,1192,0,"Nov. 2021 - so far - - still missing
Tuesday, 05.07.2022: #freepengshuai, #whereispengshuai!: @prezxijinping? @thomasbach?
@AndreaGaudenzi? 
#Tennis #atp 
#wimbledon
#wimbledon22 
#Wimbledon2022 
#BBCTennis 
#puma
#nike
#adidas
#sport 
#sports
#RafaelNadal 
#Roger https://t.co/hjawcLHcWn","['freepengshuai', 'whereispengshuai', 'Tennis', 'atp', 'wimbledon', 'wimbledon22', 'Wimbledon2022', 'BBCTennis', 'puma', 'nike', 'adidas', 'sport', 'sports', 'RafaelNadal', 'Roger']"
1049,Suburbanbayou,"Art for you, by you","Los Angeles, CA",390,226,11980,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1050,miki_bundle,Welcome to the official Miki Bundle account. We are selling used and selected clothing since 2016. Located at https://t.co/4QLTVRHdQ8,"Ranau, Sabah",8,20,772,0,"SPECIALLY SELECTED ITEM! 😍

Item : ADIDAS TREFOIL TRACK PANTS
Price :  RM 100 Including Shipping 
Size : 33 - 34 Inch
Length : 40.5 Inch
Condition : 9.5/10 🔥
Material : Polyester

▪️WhatsApp https://t.co/YXl1scjXnM (Nut)

#adidas #adidastrefoil #adidaspants #adidastrackpants https://t.co/63bD1nnQ3f","['adidas', 'adidastrefoil', 'adidaspants', 'adidastrackpants']"
1051,apexectomy,"Full time game dev, part-time human. He/him/his.","British Columbia, Canada",2113,172,36583,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1052,GenikaL,love my family,Glendale ca,28,8,431,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @rondaparks76 #poshmark #fashion #style #shopmycloset #victoriassecret #adidas #centralparkwest: https://t.co/u9aoNi2BEO https://t.co/34JPbxcCGr,"['poshmark', 'fashion', 'style', 'shopmycloset', 'victoriassecret', 'adidas', 'centralparkwest']"
1053,MarielG35527714,Loving the life 🖤,"New York, NY",109,24,2745,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #christopherkane #adidas: https://t.co/mwzr2dEPSP https://t.co/6URATxZfM0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'christopherkane', 'adidas']"
1054,samia_ziat,,,48,13,1120,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1055,NeilaNoel,,,1,11,1837,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @PintorImelda #poshmark #fashion #style #shopmycloset #adidas #maui #vans: https://t.co/ngyUvTDIwT https://t.co/6luXpLEmdP,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'maui', 'vans']"
1056,brickbrats,"Amazon, Posh, Mercari, FB & eBay Seller.",USA,8898,15162,12695,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #tommyhilfiger #adidas #vansoffthewall: https://t.co/vQYGZWO2Sp https://t.co/9XW2P6nTHL,"['poshmark', 'fashion', 'style', 'shopmycloset', 'tommyhilfiger', 'adidas', 'vansoffthewall']"
1057,sunset_rivers,Poshmark items shared here check it out,United States,47,4,72,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #hollister #underarmour: https://t.co/iokvM2ZYPH https://t.co/IjjyXif1vQ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'hollister', 'underarmour']"
1058,Ritza2560Rincon,"Ex-Military,  Helicopter Avionics Electrician Unconditional-Live/Laugh/Love w/all you are. Trust God brings people into your life for a reason.",,135,67,4143,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @barn_burn #poshmark #fashion #style #shopmycloset #adidas #konasol: https://t.co/nTZoevheTv https://t.co/xhFHYTTj4Y,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'konasol']"
1059,cowgirlabroad,"Hi I'm BethAnn! Thanks for stopping by! While you're out here, why not check out my Poshmark closet?","Texas, USA",23,6,418,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @SweetSammi11687 #poshmark #fashion #style #shopmycloset #adidas #americaneagleoutfitters #chicos: https://t.co/63lf4XHuR3 https://t.co/LJhDLAbQQU,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'americaneagleoutfitters', 'chicos']"
1060,thrifty_rissy,Part-Time Fashion Reseller | RN | Poshmark closet: Rissclothesyou | I also sell on Depop and Mercari,"Boston, MA",27,681,16794,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #postergirl #unbranded #adidas: https://t.co/IP1bDs9iiH https://t.co/1WhxQ1uYOm,"['poshmark', 'fashion', 'style', 'shopmycloset', 'postergirl', 'unbranded', 'adidas']"
